EGID,Official Building No,Building Status,Building Category,Building Class,Date of Construction,Year of Demolition,Surface Area of Building,Number of Floors,Heating Device Info,Record Modification Info
164983,50419,1007,1020,1122,1963,2014,367,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2014-10-16"
165049,261HG01153,1007,1020,1121,1930,2021,69,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2021-04-09"
165124,261HG00373,1007,1020,1110,1933,2021,79,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2021-07-15"
165128,261HG01386,1007,1020,1110,1936,2021,73,4,"heatGeneratorHeating: 7430, energySourceHeating: 7540, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2021-04-09"
165143,1238,1007,1020,1110,1933-01,2022,83,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 859, revisionDate: 2020-12-25","createDate: 2001-11-29, updateDate: 2022-03-28"
165148,50839,1007,1020,1110,1926,2010,56,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165149,50840,1007,1020,1110,1926,2010,56,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165172,51065,1007,1020,1122,1930,2012,120,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2023-09-16"
165181,26801175,1007,1020,1110,1931,2020,108,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-06-15"
165252,51245,1007,1020,1122,1934,2016,120,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-01-20"
165261,52008,1007,1020,1122,1959,2013,270,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
165272,51006,1007,1020,1122,1928,2010,156,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165293,261HG00916,1007,1020,1122,1949,2020,138,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-06-15"
165294,261HG00916,1007,1020,1122,1949,2020,213,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-06-15"
165315,50566,1007,1020,1121,1921,2019,85,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-01-24"
165325,50967,1007,1020,1121,1927,2004,109,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165360,51937,1007,1020,1122,1958,2013,162,4,"heatGeneratorHeating: 7410, energySourceHeating: 7598, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2014-01-28"
165361,51936,1007,1020,1122,1958,2013,212,4,"heatGeneratorHeating: 7410, energySourceHeating: 7598, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2014-01-28"
165370,1295,1007,1020,1122,1933-01,2023,119,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 859, revisionDate: 2018-01-03","createDate: 2001-11-29, updateDate: 2023-01-11"
165460,51359,1007,1020,1122,1938,2019,109,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-01-24"
165524,HG01361,1007,1020,1122,1935-01,2023,107,6,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 859, revisionDate: 2021-04-03","createDate: 2001-11-29, updateDate: 2023-11-21"
165531,51291,1007,1020,1110,1935,2017,60,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-10-31"
165541,1461,1007,1020,1122,1939-01,2023,175,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 859, revisionDate: 2018-12-17","createDate: 2001-11-29, updateDate: 2023-11-30"
165554,52483,1007,1020,1122,1971-12,2012,227,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-07-10"
165555,52485,1007,1020,1122,1971-12,2012,243,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-07-10"
165578,49621,1007,1020,1122,1928,2008,81,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165599,49600,1007,1020,1110,1924,2008,63,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165649,50918,1007,1020,1110,1925,2015,131,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
165671,49572,1007,1020,1122,1924-12,2012,119,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-07-10"
165677,49571,1007,1020,1122,1924-12,2012,107,5,"heatGeneratorHeating: 7436, energySourceHeating: 7599, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2012-07-10"
165689,49500,1007,1020,1122,1913,2005,124,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165691,49496,1007,1020,1110,1921,2014,101,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2014-04-10"
165701,50174,1007,1020,1122,1949,2013,237,6,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-04-10"
165703,50191,1007,1020,1122,1949,2013,237,6,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-04-10"
165706,51421,1007,1020,1110,1940,2009,68,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165707,51422,1007,1020,1110,1940,2009,69,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165714,261HG00418,1007,1020,1110,1908,2021,78,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2021-07-15"
165716,51403,1007,1020,1110,1939,2014,114,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2014-04-10"
165718,261HG00424,1007,1020,1121,1929,2021,178,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2021-08-12"
165744,49486,1007,1020,1122,1942,2013,238,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
165796,51517,1007,1020,1110,1951,2017,156,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
165798,261HG00477,1007,1020,1110,1948,2020,153,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-08-06"
165839,51387,1007,1020,1110,1939,2005,79,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165840,51388,1007,1020,1121,1939,2005,105,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
165959,51343,1007,1020,1110,1937,2016,84,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-01-20"
165990,HG00771,1007,1020,1110,1905-01,2023,64,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 859, revisionDate: 2021-07-17","createDate: 2001-11-29, updateDate: 2023-12-04"
165993,26801757,1007,1020,1121,1955,2020,144,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-06-15"
165994,26801822,1007,1020,1121,1955,2020,106,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-06-15"
166002,49629,1007,1020,1110,1945,2006,66,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
166026,51092,1007,1020,1121,1931,2019,78,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-01-24"
166055,N/A,1007,1020,1110,N/A,1999,N/A,4,"heatGeneratorHeating: 7436, energySourceHeating: 7540, informationSourceHeating: 869, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
166075,51446,1007,1020,1110,1941,2018,77,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2023-07-11"
166085,261HG01351,1007,1020,1122,1935,2021,154,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2021-04-09"
166093,50081,1007,1020,1121,1891,2011,70,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
166096,50096,1007,1020,1110,1909,2018,94,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
166158,50881,1007,1020,1110,1908,2013,77,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166169,51581,1007,1020,1110,1951,2009,105,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
166181,51660,1007,1020,1122,1953,2012,226,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-08-06"
166195,50878,1007,1020,1121,1934,2010,141,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
166197,51375,1007,1020,1110,1939,2017,124,3,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2019-10-24"
166202,78853,1007,1020,1110,1909-06,2014,145,4,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-02-13"
166278,990,1007,1020,1121,1925-01,2022,125,4,"heatGeneratorHeating: 7410, energySourceHeating: 7511, informationSourceHeating: 859, revisionDate: 2022-02-04","createDate: 2001-11-29, updateDate: 2022-02-28"
166297,719,1007,1020,1122,1948-01,2022,271,5,"heatGeneratorHeating: 7410, energySourceHeating: 7511, informationSourceHeating: 859, revisionDate: 2021-08-16","createDate: 2001-11-29, updateDate: 2022-02-28"
166327,53509,1007,1020,1122,1942,2015,169,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-10-16"
166329,53510,1007,1020,1122,1942,2015,168,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-10-16"
166333,261WP00070,1007,1020,1122,1944,2020,177,6,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-10-08"
166334,261WP00070,1007,1020,1122,1944,2020,175,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2020-10-08"
166393,54950,1007,1020,1122,1928,2013,167,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166394,54947,1007,1020,1122,1929,2013,164,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166395,54487,1007,1020,1122,1923,2013,162,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166397,54616,1007,1020,1122,1925,2013,213,6,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-04"
166404,54951,1007,1020,1122,1928,2013,167,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166405,54952,1007,1020,1122,1928,2013,168,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166406,54953,1007,1020,1122,1928,2013,169,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166408,54955,1007,1020,1122,1928,2013,168,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166409,54956,1007,1020,1122,1928,2013,167,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166413,55092,1007,1020,1122,1929,2013,165,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166414,55093,1007,1020,1122,1929,2013,165,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166415,55094,1007,1020,1122,1929,2013,164,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166433,55095,1007,1020,1122,1930,2016,166,5,"heatGeneratorHeating: 7431, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-01-20"
166434,55128,1007,1020,1122,1930,2016,93,5,"heatGeneratorHeating: 7431, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2017-01-20"
166442,54948,1007,1020,1122,1929,2013,164,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166443,54949,1007,1020,1122,1929,2013,164,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166444,55091,1007,1020,1122,1929,2013,165,5,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2013-11-05"
166447,54464,1007,1020,1122,1923,2015,190,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
166448,54465,1007,1020,1122,1923,2015,189,5,"heatGeneratorHeating: 7430, energySourceHeating: 7520, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2016-01-28"
166465,54556,1007,1020,1110,1925,2004,84,4,"heatGeneratorHeating: 7430, energySourceHeating: 7530, informationSourceHeating: 860, revisionDate: 2001-11-29","createDate: 2001-11-29, updateDate: 2015-04-09"
